Year,Date,Rainfall,tmax,tmin,vapourpres_h09,vapourpres_h15
1910,19101204,0,28.77539063,20.30859375,,
1910,19101205,3.197265625,33.74511719,20.84863281,,
1910,19101206,0.015625,29.59472656,20.41894531,,
1910,19101207,1.38671875,28.96484375,20.33886719,,
1910,19101208,0.008789063,27.48535156,20.88867188,,
1910,19101209,10.2421875,25.29492188,17.95898438,,
1910,19101210,12.03515625,26.79492188,17.79882813,,
1910,19101211,10.34667969,26.28515625,18.82910156,,
1910,19101212,44.85742188,32.02539063,18.91894531,,
1910,19101213,1.666992188,34.07519531,20.71875,,
1910,19101214,0.00390625,35.38476563,19.25878906,,
1910,19101215,0,31.26464844,19.22851563,,
1910,19101216,0,29.0546875,16.52929688,,
1910,19101217,0,30.0546875,18.5390625,,
1910,19101218,9.069335938,31.65527344,20.51855469,,
1910,19101219,9.6015625,27.01464844,17.21875,,
1910,19101220,0.013671875,27.71484375,17.09863281,,
1910,19101221,0,27.39453125,19.30859375,,
1910,19101222,0,31.9453125,20.01855469,,
1910,19101223,6.635742188,32.42480469,23.359375,,
1910,19101224,0.021484375,29.57519531,20.5390625,,
1910,19101225,0,30.15527344,19.33886719,,
1910,19101226,0,29.00488281,20.27929688,,
1910,19101227,0.265625,27.98535156,20.75878906,,
1910,19101228,0,29.84472656,19.50878906,,
1910,19101229,0,30.65527344,20.14941406,,
1910,19101230,0,29.48535156,20.16894531,,
1910,19101231,0,29.52539063,19.42871094,,
1920,19200101,0.856445313,27.69140625,20.17675781,,
1920,19200102,16.99316406,29.4609375,19.87695313,,
1920,19200103,4.1875,28.67089844,18.26660156,,
1920,19200104,3.885742188,28.34082031,18.296875,,
1920,19200105,9.400390625,26.54101563,21.03710938,,
1920,19200106,22.93847656,25.50097656,18.73730469,,
1920,19200107,25.41601563,25.12109375,18.70703125,,
1920,19200108,26.28027344,28.29101563,20.48730469,,
1920,19200109,24.5546875,28.45117188,19.92675781,,
1920,19200110,1.881835938,28.43066406,18.9765625,,
1920,19200111,0.09375,29.40136719,19.66699219,,
1920,19200112,0.206054688,30.25097656,22.12695313,,
1920,19200113,0,29.90136719,22.14746094,,
1920,19200114,0.501953125,29.93066406,21.42675781,,
