Year,Date,rainfall,tmax,tmin,vapourpres_h09,vapourpres_h15
1973,19730120,0,28.22460938,15.69238281,15.92773438,16.66894531
1973,19730121,0,32.16503906,19.62207031,15.94824219,17.64941406
1973,19730122,0.001953125,26.13476563,19.53222656,17.7578125,19.16894531
1973,19730123,0,30.625,18.16210938,16.47753906,15.42871094
1973,19730124,0,30.17480469,18.7421875,16.85839844,17.36914063
1973,19730125,0,31.09472656,19.04199219,16.34765625,15.72851563
1973,19730126,0,33.17480469,18.921875,15.19824219,17.09863281
1973,19730127,0,26.33496094,20.19238281,20.95800781,20.39941406
1973,19730128,0.002929688,24.70507813,13.4921875,10.28808594,13.39941406
1973,19730129,0.083007813,25.20507813,13.81152344,12.13769531,16.72851563
1973,19730130,0.15625,24.61523438,17.19238281,12.67773438,13.77929688
1973,19730131,0,26.6953125,15.20214844,11.77832031,14.61914063
1973,19730201,0.083007813,27.22363281,16.30273438,15.34667969,17.55078125
1973,19730202,0,25.10351563,16.75292969,14.38671875,16.93066406
1973,19730203,0,25.15429688,18.76269531,17.50683594,17.51074219
1973,19730204,0.860351563,24.37402344,18.62304688,19.65722656,16.65136719
1973,19730205,1.293945313,21.54394531,13.19335938,10.88671875,11.44140625
1973,19730206,0,26.87402344,11.41308594,9.037109375,9.890625
1973,19730207,0,31.734375,13.23339844,9.096679688,10.27148438
1973,19730208,0,28.82421875,15.47265625,12.41699219,15.49121094
1973,19730209,0,32.42382813,17.97265625,15.14746094,14.93066406
1973,19730210,0,31.20410156,17.953125,16.43652344,18.81054688
1973,19730211,0,26.35351563,18.25292969,21.42675781,22.28125
1973,19730212,0,27.01367188,16.96289063,18.27734375,18.36132813
1973,19730213,0,28.33398438,17.51269531,15.81738281,18.16113281
1973,19730214,0,31.03417969,16.65332031,15.56738281,17.34082031
1973,19730215,0,33.6640625,19.14257813,14.32714844,15.92089844
1973,19730216,0,28.39355469,18.81347656,20.56738281,19.94140625
1973,19730217,0,27.40429688,16.2734375,16.28710938,17.56054688
1973,19730218,0,30.33398438,17.31347656,14.68652344,16.02148438
1973,19730219,0,33.90429688,16.98339844,14.546875,16.74121094
1973,19730220,0,32.97363281,22.21289063,17.57714844,21.95117188
1973,19730221,0,24.82421875,20.16308594,18.32714844,17.53125
1973,19730222,0,25.67382813,15.953125,18.6171875,20.03125
1973,19730223,0,26.72363281,14.69335938,17.70703125,17.80078125
1973,19730224,0,27.234375,18.1328125,18.44726563,21.53125
1973,19730225,0,26.484375,19.22265625,19.20703125,21.19140625
1973,19730226,0.3359375,23.11425781,17.17285156,12.1171875,12.640625
1973,19730227,0.123046875,29.26367188,13.79296875,11.6171875,11.40136719
1973,19730228,0,32.63378906,15.78320313,12.26660156,10.13085938
1973,19730301,0,26.09570313,15.74316406,14.2734375,14.82226563
1973,19730302,0,27.37597656,14.23339844,10.3828125,9.572265625
1973,19730303,0,30.41601563,14.46289063,12.06347656,11.84179688
1973,19730304,0,37.18554688,18.73339844,14.36328125,15.23242188
1973,19730305,0,25.515625,19.91308594,21.34277344,19.63183594
1973,19730306,0,24.36621094,16.78320313,16.85253906,16.96191406
1973,19730307,0,27.17578125,14.66308594,14.7734375,15.09179688
1973,19730308,0,27.06640625,14.81347656,14.98339844,15.93164063
1973,19730309,0,28.27636719,15.5234375,17.15332031,15.53222656
1973,19730310,0,24.60644531,17.14257813,19.14257813,18.27246094
1973,19730311,0.032226563,24.56640625,14.42285156,10.16308594,9.452148438
1973,19730312,0,28.64648438,13.24316406,10.66308594,11.72167969
1973,19730313,0,33.50585938,15.68261719,12.43261719,13.421875
1973,19730314,0,36.30566406,20.67285156,13.47265625,16.44238281
1973,19730315,1.030273438,24.57617188,16.3828125,12.59277344,13.421875
1973,19730316,0,22.36621094,14.24316406,13.05273438,13.41210938
1973,19730317,0,20.42578125,13.39257813,10.83300781,10.12207031
1973,19730318,0,25.68554688,10.89257813,10.50292969,9.591796875
1973,19730319,0,29.45605469,14.50292969,11.57324219,10.58203125
1973,19730320,0,30.61621094,15.46289063,12.79296875,11.7421875
1973,19730321,0,30.89648438,16.44335938,14.7734375,12.64160156
1973,19730322,0,30.19628906,16.16308594,14.59277344,11.90234375
1973,19730323,0,31.05566406,17.33300781,13.03320313,14.79199219
1973,19730324,0,30.14648438,19.06347656,17.3828125,16.9921875
1973,19730325,0,28.39648438,15.21289063,17.56347656,17.89160156
1973,19730326,0,25.56640625,15.69335938,15.01269531,17.69238281
1973,19730327,0,25.515625,15.85253906,13.14257813,12.04199219
1973,19730328,0,25.27636719,15.11328125,13.23339844,11.30175781
1973,19730329,0,25.66601563,13.81347656,12.5234375,11.63183594
1973,19730330,0,26.88574219,13.75292969,10.14257813,10.39160156
1973,19730331,0,27.60644531,13.65332031,10.22265625,11.68164063
1973,19730401,0,22.48242188,12.59472656,13.51757813,13.03515625
1973,19730402,0.380859375,22.33203125,14.04492188,15.56835938,16.92480469
1973,19730403,0,22.11230469,12.43457031,16.16796875,18.95507813
1973,19730404,1.23828125,21.93164063,13.49511719,15.11816406,13.08496094
1973,19730405,0,24.03222656,10.09472656,11.22753906,12.93457031
1973,19730406,0,25.53222656,12.76464844,13.328125,15.93457031
1973,19730407,0.068359375,29.46191406,15.15527344,17.40820313,19.65527344
1973,19730408,0.4375,31.52246094,19.91503906,18.47753906,19.89453125
1973,19730409,3.393554688,28.1015625,18.63476563,20.95800781,21.91503906
1973,19730410,0.204101563,24.94238281,17.11523438,20.65820313,19.1953125
1973,19730411,0.028320313,25.19238281,16.01464844,17.63769531,16.39453125
1973,19730412,3.701171875,22.23242188,17.31542969,17.078125,18.71484375
1973,19730413,3.1328125,21.66210938,15.24511719,17.73828125,16.3046875
1973,19730414,0.048828125,22.45214844,12.71484375,14.59765625,14.82519531
1973,19730415,0.07421875,23.88183594,14.78515625,14.83789063,15.58496094
1973,19730416,4.1796875,18.421875,13.42480469,11.42773438,14.10546875
1973,19730417,1.356445313,19.96191406,13.27539063,14.03808594,15.26464844
1973,19730418,0.889648438,20.171875,12.84472656,14.85839844,15.97460938
1973,19730419,0.270507813,23.31152344,12.73535156,16.51757813,14.625
1973,19730420,0.004882813,27.05175781,11.38476563,12.63769531,12.09472656
1973,19730421,0.001953125,27.97167969,12.76464844,12.40820313,13.63476563
1973,19730422,0.23828125,29.84179688,16.91503906,14.3984375,15.8046875
1973,19730423,2.94921875,23.421875,18.21484375,21.11816406,20.35546875
1973,19730424,8.135742188,20.83203125,15.59472656,17.67773438,16.47460938
1973,19730425,3.686523438,19.4921875,11.99511719,13.56835938,11.46484375
1973,19730426,0.625,21.07226563,9.684570313,11.2578125,12.25488281
1973,19730427,0,23.68164063,10.78515625,11.3984375,12.0546875
1973,19730428,29.9140625,22.11230469,16.08496094,20.22753906,16.64453125
1973,19730429,0.942382813,21.37207031,14.27539063,14.53808594,13.13476563
1973,19730430,0.329101563,20.75195313,10.02539063,10.91796875,10.16503906
1973,19730501,0.176757813,25.00878906,13.0859375,9.758789063,12.05664063
1973,19730502,4.470703125,21.68945313,15.67578125,16.73925781,17.06738281
1973,19730503,1.471679688,20.39941406,15.17578125,16.54882813,15.69726563
1973,19730504,3.235351563,19.47851563,14.12597656,13.68945313,13.44726563
1973,19730505,1.14453125,20.49902344,13.66601563,14.52929688,15.89746094
1973,19730506,2.055664063,18.70898438,13.70605469,13.49902344,12.75683594
1973,19730507,0.27734375,21.45898438,8.67578125,11.43945313,14.89746094
1973,19730508,4.493164063,19.61914063,11.22558594,17.56933594,15.73730469
1973,19730509,0.88671875,21.64941406,15.17578125,13.88867188,15.6171875
1973,19730510,0.991210938,21.18945313,12.39648438,18.68945313,21.6171875
1973,19730511,21.44238281,21.00878906,14.21582031,17.41894531,17.76660156
1973,19730512,5.396484375,19.62890625,14.82617188,19.609375,15.46679688
1973,19730513,7.056640625,17.01855469,12.17578125,12.79882813,13.39746094
1973,19730514,3.766601563,17.5390625,6.005859375,10.54882813,10.28710938
1973,19730515,0.018554688,19.06933594,5.755859375,9.439453125,11.03710938
1973,19730516,0.00390625,20.17871094,6.696289063,9.728515625,10.55664063
1973,19730517,0.020507813,20.72851563,10.53613281,9.978515625,9.966796875
1973,19730518,0.005859375,18.39941406,12.71582031,12.54882813,13.43652344
1973,19730519,1.173828125,23.7890625,11.03613281,12.88867188,15.64746094
1973,19730520,0.9140625,23.17871094,12.91601563,14.80859375,18.94726563
1973,19730521,16.19140625,19.27929688,15.48632813,15.76855469,14.98730469
1973,19730522,6.758789063,18.34863281,11.55566406,14.67871094,14.62695313
1973,19730523,0.854492188,19.91894531,8.15625,12.47851563,13.76660156
1973,19730524,2.288085938,19.43945313,11.90625,15.59863281,17.18652344
1973,19730525,3.553710938,21.50878906,12.64648438,15.41894531,17.02734375
1973,19730526,0,21.56933594,10.38574219,13.41894531,15.49707031
1973,19730527,0.0234375,21.24902344,12.04589844,15.43945313,17.8671875
1973,19730528,1.440429688,21.40917969,13.15625,15.43945313,17.85742188
1973,19730529,8.673828125,20.21875,14.92578125,18.12890625,17.83691406
1973,19730530,11.66015625,19.27929688,14.69628906,16.14941406,14.49707031
1973,19730531,9.71484375,17.82910156,11.87597656,12.58886719,12.41699219
1973,19730601,3.299804688,16.96191406,9.752929688,13.03222656,12.1484375
1973,19730602,0.203125,16.421875,10.14257813,11.9921875,14.5078125
1973,19730603,0.755859375,15.30175781,6.493164063,10.44238281,11.73828125
1973,19730604,1.443359375,15.00195313,8.86328125,11.87207031,12.96777344
1973,19730605,6.623046875,17.11230469,11.89257813,14.1015625,14.828125
1973,19730606,17.06640625,19.57226563,12.96289063,16.50195313,15.0078125
1973,19730607,8.965820313,17.69238281,12.51269531,13.61230469,14.11816406
1973,19730608,4.358398438,15.80175781,10.60253906,10.6015625,11.68847656
1973,19730609,4.461914063,12.39160156,7.11328125,10.77246094,11.60839844
1973,19730610,20.8046875,16.78222656,6.983398438,10.40234375,10.93847656
1973,19730611,1.905273438,19.11230469,8.392578125,11.65234375,14.7578125
1973,19730612,25.20605469,17.11230469,11.94335938,13.4921875,13.80761719
1973,19730613,0.90234375,18.96191406,11.40332031,12.46191406,12.56835938
1973,19730614,0.004882813,15.9921875,7.623046875,10.9921875,12.01757813
1973,19730615,0.18359375,18.25195313,7.413085938,10.96191406,11.48828125
1973,19730616,4.25390625,16.12207031,11.29296875,14.6015625,16.30761719
1973,19730617,1.16015625,19.13183594,11.98339844,11.27246094,11.45800781
1973,19730618,16.54394531,18.59179688,12.12304688,14.88183594,15.90820313
1973,19730619,6.422851563,17.51171875,13.59277344,15.50195313,11.05761719
1973,19730620,10.77246094,16.47167969,6.913085938,10.77246094,11.49804688
1973,19730621,1.779296875,18.37207031,9.453125,12.66210938,13.74804688
1973,19730622,19.76074219,17.69238281,12.55273438,12.95214844,13.36816406
1973,19730623,8.462890625,14.63183594,11.25292969,11.63183594,11.81835938
1973,19730624,5.294921875,15.00195313,6.502929688,9.561523438,9.59765625
1973,19730625,0,14.20214844,3.61328125,8.631835938,9.587890625
1973,19730626,0.00390625,15.40234375,2.932617188,7.961914063,8.217773438
1973,19730627,0.047851563,17.8515625,4.592773438,8.362304688,8.868164063
1973,19730628,0.431640625,18.58203125,9.422851563,13.47167969,15.31835938
1973,19730629,3.754882813,17.28222656,11.36328125,13.50195313,13.078125
1973,19730630,2.419921875,18.03222656,11.35253906,12.83203125,12.81835938
1973,19730701,0.453125,18.19042969,12.84277344,14.29492188,15.26269531
1973,19730702,2.682617188,17.03027344,12.81347656,15.29492188,15.30273438
1973,19730703,0.004882813,19.75976563,11.47265625,12.56542969,11.50292969
1973,19730704,0.00390625,20.4296875,10.6328125,11.0546875,13.93261719
1973,19730705,0.004882813,20.95019531,11.66308594,13.74511719,14.66308594
1973,19730706,0,20.84960938,12.57324219,14.56542969,14.90332031
1973,19730707,9.09375,16.80957031,12.19335938,11.38476563,13.42285156
1973,19730708,12.08398438,16.44042969,11.79296875,11.95507813,14.33300781
1973,19730709,9.295898438,17.3203125,11.08300781,13.3046875,13.703125
1973,19730710,1.239257813,17.01953125,5.8828125,10.36523438,11.73339844
1973,19730711,0.004882813,17.84960938,5.943359375,11.02539063,11.40332031
1973,19730712,1.6640625,17.58984375,8.36328125,10.9453125,15.00292969
1973,19730713,2.296875,19.12011719,9.54296875,12.43457031,10.57324219
1973,19730714,13.88867188,16.36035156,11.50292969,16.27539063,13.00292969
1973,19730715,6.354492188,14.54980469,8.502929688,11.5546875,11.43261719
1973,19730716,3.337890625,17.19042969,8.142578125,10.81542969,10.67285156
1973,19730717,0.84765625,18.58007813,9.502929688,10.84472656,13.41308594
1973,19730718,30.07910156,14.45996094,9.502929688,10.56542969,11.09277344
1973,19730719,7.186523438,16.51953125,8.252929688,11.08496094,13.07324219
1973,19730720,2.98828125,17.62988281,10.10253906,13.36523438,14.0234375
1973,19730721,22.23925781,18.1796875,12.05273438,12.34472656,10.24316406
1973,19730722,0.309570313,19.5703125,11.453125,13.40527344,12.28320313
1973,19730723,1.263671875,20.79980469,12.99316406,14.40527344,13.19335938
1973,19730724,22.31835938,13.66992188,11.6328125,12.89453125,12.40332031
1973,19730725,23.4453125,15.70996094,6.252929688,11.46484375,12.42285156
1973,19730726,12.17871094,16.34960938,9.8828125,12.33496094,14.22265625
1973,19730727,14.14941406,18.75976563,10.93261719,14.18457031,14.56347656
1973,19730728,7.12890625,17.33984375,10.56347656,11.1953125,11.97265625
1973,19730729,2.663085938,16.74023438,11.75292969,11.9453125,10.96289063
1973,19730730,2.985351563,16.95996094,12.87304688,13.93457031,10.30273438
1973,19730731,0.193359375,15.54980469,9.932617188,11.04492188,11.55273438
1973,19730801,0.063476563,17.07226563,11.38671875,12.27832031,12.83984375
1973,19730802,0.13671875,19.51171875,8.586914063,12.16796875,14.03027344
1973,19730803,0.545898438,18.21191406,9.817382813,12.49804688,15.63964844
1973,19730804,15.38964844,16.921875,11.08691406,13.44824219,11.4296875
1973,19730805,12.89355469,12.171875,7.666992188,9.627929688,9.940429688
1973,19730806,14.70996094,14.25195313,6.607421875,8.887695313,11.4296875
1973,19730807,6.75390625,14.55175781,6.6171875,11.79785156,12.84960938
1973,19730808,1.125976563,16.8515625,8.27734375,9.807617188,10.76953125
1973,19730809,0,18.53222656,8.186523438,10.7578125,11.74023438
1973,19730810,13.36425781,17.83203125,11.39746094,14.30761719,13.62011719
1973,19730811,2.901367188,18.06152344,10.94726563,13.42773438,14.49023438
1973,19730812,5.623046875,15.90234375,9.346679688,12.26757813,12.0703125
1973,19730813,5.021484375,16.88183594,10.13671875,12.7578125,11.70019531
1973,19730814,1.140625,18.07226563,12.77734375,13.26757813,12.58007813
1973,19730815,14.41992188,14.34179688,8.567382813,9.5078125,8.009765625
1973,19730816,0.682617188,16.30175781,4.407226563,8.278320313,9.129882813
1973,19730817,0.002929688,18.72167969,5.516601563,8.177734375,8.799804688
1973,19730818,0.00390625,21.41210938,8.577148438,7.998046875,10.78027344
1973,19730819,0.376953125,19.90234375,12.91699219,12.5078125,15.58984375
1973,19730820,15.70410156,16.421875,10.55664063,14.04785156,12.33984375
1973,19730821,3.517578125,16.46191406,11.00683594,12.84765625,11.0703125
1973,19730822,0.114257813,17.20214844,5.88671875,11.49804688,12
1973,19730823,0.91015625,18.27246094,9.046875,12.7578125,12.03027344
1973,19730824,0,19.12207031,9.516601563,11.73828125,11.33007813
1973,19730825,0,17.88183594,8.686523438,9.608398438,10.94042969
1973,19730826,0,16.1015625,6.216796875,10.74804688,11
1973,19730827,0,18.86230469,5.926757813,9.807617188,10.66015625
1973,19730828,1.079101563,18.41210938,10.59667969,13.60839844,13.36035156
1973,19730829,0.376953125,20.09179688,8.02734375,12.77832031,14.33007813
1973,19730830,7.137695313,17.51171875,12.52734375,15.10839844,12.37011719
1973,19730831,7.14453125,14.62207031,6.416992188,10.67773438,10.55957031
1973,19730901,7.513671875,17.90039063,9.321289063,13.81738281,13.18554688
1973,19730902,8.727539063,17.98046875,11.62109375,14.30664063,14.17578125
1973,19730903,4.6640625,17.5703125,11.74121094,12.65722656,10.5859375
1973,19730904,0,19.29003906,6.500976563,9.416992188,11.62597656
1973,19730905,0.00390625,22.29003906,7.041015625,11.2265625,10.65625
1973,19730906,0,24.78027344,13.03125,8.997070313,11.38574219
1973,19730907,2.359375,17.86035156,13.42089844,13.01660156,17.12597656
1973,19730908,20.69433594,17.53027344,11.51074219,14.19726563,15.40625
1973,19730909,2.727539063,18.37988281,10.74121094,13.63671875,14.81640625
1973,19730910,17.96972656,14.03027344,10.57128906,10.546875,9.67578125
1973,19730911,22.546875,14.95019531,6.970703125,9.916992188,9.866210938
1973,19730912,0.046875,16.19042969,6.951171875,9.046875,10.63574219
1973,19730913,2.845703125,19.12011719,7.05078125,10.4765625,11.85644531
1973,19730914,0.044921875,20.36035156,8.44140625,10.87695313,14.3359375
1973,19730915,12.02636719,17.33007813,10.04101563,11.77734375,10.61621094
1973,19730916,3.166015625,18.36035156,10.57128906,12.64746094,13.63574219
1973,19730917,16.43359375,15.61035156,11.35058594,13.52734375,9.67578125
1973,19730918,1.868164063,15.50976563,6.840820313,8.317382813,8.805664063
1973,19730919,0,17.3203125,8.880859375,8.63671875,9.42578125
1973,19730920,0,19.66992188,6.920898438,10.74707031,10.62597656
1973,19730921,0,19.86035156,7.69140625,11.38671875,14.47558594
1973,19730922,6.294921875,18.54003906,11.47070313,12.39746094,10.75585938
1973,19730923,3.328125,19.76953125,8.981445313,13.17675781,17.44628906
1973,19730924,16.38574219,16.62988281,9.791015625,9.02734375,10.69628906
1973,19730925,23.95996094,18.34960938,8.970703125,14.27734375,14.77636719
1973,19730926,6.569335938,17.90039063,12.42089844,15.27734375,13.56640625
1973,19730927,0.516601563,19.91992188,9.161132813,12.89746094,14.3359375
1973,19730928,1.015625,20.41992188,9.78125,14.37695313,14.94628906
1973,19730929,10.23925781,16.08007813,10.76074219,13.41699219,10.31640625
1973,19730930,0.143554688,18.86035156,5.291015625,9.70703125,10.25585938
1973,19731001,0.055664063,20.33691406,6.813476563,10.73925781,9.61328125
1973,19731002,0.00390625,22.4765625,8.6328125,9.508789063,11.92285156
1973,19731003,0.010742188,20.81738281,10.57324219,13.87890625,14.68261719
1973,19731004,0.001953125,20.81738281,11.71289063,14.33886719,16.16308594
1973,19731005,0,26.38671875,12.29296875,12.97851563,16.80273438
1973,19731006,0,24.35742188,13.90332031,15.76855469,17.98339844
1973,19731007,0,19.82714844,15.03320313,13.40917969,13.453125
1973,19731008,0.299804688,17.92675781,7.243164063,9.329101563,11.93261719
1973,19731009,0.002929688,18.26660156,8.432617188,12.15917969,14.17285156
1973,19731010,0.00390625,21.91699219,8.8828125,11.73925781,10.203125
1973,19731011,0,26.44726563,10.80273438,10.45898438,9.833007813
1973,19731012,0,28.68652344,13.14257813,10.69921875,13.92285156
1973,19731013,0.166015625,19.75683594,13.62304688,15.38867188,14.68261719
1973,19731014,7.229492188,19.12695313,13.57324219,15.77929688,15.16308594
1973,19731015,5.727539063,18.59667969,9.2734375,12.14941406,11.72265625
1973,19731016,1.536132813,17.82714844,9.873046875,11.63867188,13.21289063
1973,19731017,11.5078125,15.95703125,7.073242188,10.07910156,10.44335938
1973,19731018,0.2265625,17.8671875,6.983398438,10.29882813,10.1328125
1973,19731019,0.002929688,21.16699219,7.752929688,8.529296875,11.15332031
1973,19731020,0,23.27734375,10.60253906,10.76855469,11.46289063
1973,19731021,0,23.66699219,11.01269531,12.05859375,12.05273438
1973,19731022,0,22.50683594,11.36328125,14.31933594,17.69335938
1973,19731023,0.336914063,20.05664063,14.31347656,13.69921875,14.33300781
1973,19731024,8.618164063,19.85742188,11.25292969,15.37890625,16.57324219
1973,19731025,0.71875,20.88671875,11.68261719,13.11914063,15.85253906
1973,19731026,0.038085938,22.31738281,12.19335938,13.81933594,15.55273438
1973,19731027,0.1953125,24.35742188,13.53320313,14.71875,15.36328125
1973,19731028,2.140625,19.16699219,12.30273438,11.14941406,11.67285156
1973,19731029,5.350585938,19.76660156,12.14257813,15.59863281,14.04296875
1973,19731030,1.000976563,19.64746094,13.17285156,14.5390625,13.48339844
1973,19731031,0.145507813,18.77734375,13.55273438,13.61914063,15.11328125
1973,19731101,6.202148438,18.50585938,12.37402344,10.95019531,13.29492188
1973,19731102,3.57421875,19.5859375,12.30371094,13.03027344,12.98535156
1973,19731103,0.010742188,23.19628906,9.263671875,12.70019531,11.52539063
1973,19731104,0.194335938,20.37597656,15.54394531,16.70019531,15.3046875
1973,19731105,4.650390625,20.37597656,9.84375,12.38964844,13.15527344
1973,19731106,0.016601563,20.87597656,10.86425781,13.62988281,13.375
1973,19731107,0.703125,17.62597656,11.30371094,10.11035156,9.584960938
1973,19731108,0.248046875,19.14648438,8.524414063,11.50976563,13.68457031
1973,19731109,0.220703125,19.30566406,8.204101563,10.1796875,12.74511719
1973,19731110,2.926757813,20.50585938,14.68359375,17.05957031,16.50488281
1973,19731111,0.0703125,24.17578125,12.11425781,14.16992188,14.09472656
1973,19731112,0.026367188,29.3359375,14.78417969,14.12988281,13.92480469
1973,19731113,0,21.15625,15.64355469,16.45019531,13.98535156
1973,19731114,0.705078125,20.16601563,13.24414063,13.45019531,15.23535156
1973,19731115,0,24.13574219,14.74414063,13.73046875,16.35546875
1973,19731116,0,27.44628906,14.56445313,14.36035156,19.03515625
1973,19731117,0,28.61621094,16.21386719,17.44042969,21.15527344
1973,19731118,0,27.32617188,17.17382813,14.4296875,18.73535156
1973,19731119,0,28.74609375,15.484375,14.04003906,12.98535156
1973,19731120,0,27.00585938,15.05371094,11.91015625,13.18457031
1973,19731121,0,28.46582031,15.1640625,13.04003906,14.56542969
1973,19731122,0,31.78613281,16.09375,13.3203125,14.81542969
1973,19731123,0,33.36621094,20.46386719,15.65039063,16.70507813
1973,19731124,0,32.23632813,19.99414063,17.87988281,18.98535156
1973,19731125,0,32.00585938,17.83398438,15.37988281,16.51464844
1973,19731126,0,33.78613281,17.56445313,13.91015625,14.45507813
1973,19731127,0,34.55566406,22.31445313,10.01953125,13.07519531
1973,19731128,0,23.46582031,17.24414063,13.9296875,15.73535156
1973,19731129,0,23.65625,12.97363281,13.41992188,15.36523438
1973,19731130,0,20.22558594,12.6640625,11.73046875,11.42480469
1973,19731201,0,19.60839844,8.893554688,8.3359375,7.90234375
1973,19731202,0,22.44824219,8.704101563,8.635742188,10.44238281
1973,19731203,0,26.34765625,11.04394531,10.20605469,11.32226563
1973,19731204,0,24.04785156,14.02441406,13.28613281,16.12207031
1973,19731205,0,22.74804688,12.49414063,14.42578125,16.96191406
1973,19731206,0,28.78808594,13.52441406,15.10644531,16.4921875
1973,19731207,0,37.60839844,16.64355469,15.05566406,12.77246094
1973,19731208,0.021484375,28.09765625,18.62402344,18.18554688,18.27246094
1973,19731209,0,28.77832031,16.20410156,15.68554688,18.50195313
1973,19731210,0,28.90820313,17.65429688,17.10644531,21.09179688
1973,19731211,0,23.87792969,17.97363281,18.14648438,18.6015625
1973,19731212,0,21.7578125,15.25390625,13.05566406,12.14160156
1973,19731213,0,22.2578125,12.94433594,11.60644531,12.08203125
1973,19731214,0,24.1484375,12.29394531,11.88574219,11.921875
1973,19731215,0,29.34765625,14.85351563,12.10644531,12.46191406
1973,19731216,0,33.578125,16.47363281,12.10644531,16.11230469
1973,19731217,0,36.20800781,20.42382813,14.49609375,8.251953125
1973,19731218,0,28.44824219,20.88378906,21.37597656,22.56152344
1973,19731219,0,25.2578125,15.64355469,15.09570313,16.39160156
1973,19731220,0,25.36816406,16.10351563,16.07617188,17.80175781
1973,19731221,0,28.02832031,13.88378906,11.82617188,10.51171875
1973,19731222,0,28.98828125,15.03417969,13.65625,15.81152344
1973,19731223,0,27.15820313,16.87402344,16.48632813,16.47167969
1973,19731224,0,26.74804688,13.15429688,13.05566406,13.64160156
1973,19731225,0,27.26757813,14.12402344,14.09570313,14.81152344
1973,19731226,0,25.46777344,14.71386719,16.46582031,16.66210938
1973,19731227,0,23.87792969,13.65429688,13.31640625,14.21191406
1973,19731228,0,23.59765625,13.33398438,13.90625,14.51171875
1973,19731229,0.252929688,22.1484375,16.47363281,14.13574219,13.3515625
1973,19731230,0,25.29785156,11.37402344,11.75585938,13.15234375
1973,19731231,0,31.30761719,15.65429688,13.38574219,15.87207031
1974,19740101,0,36.21484375,18.45214844,15.33789063,15.15917969
1974,19740102,0,29.53515625,19.33203125,20.20800781,22.83886719
1974,19740103,0,26.14453125,15.27246094,13.42773438,14.54882813
1974,19740104,0,26.45507813,12.71191406,10.49804688,13.91894531
1974,19740105,0,29.3046875,15.30175781,11.79785156,17.84863281
1974,19740106,0,33.1953125,16.64160156,14.43847656,13.69921875
1974,19740107,0,37.52539063,20.3515625,13.13769531,12.84863281
1974,19740108,0,24.22460938,17.69238281,18.60839844,17.76855469
1974,19740109,0,27.40527344,14.36230469,13.93847656,16.42871094
1974,19740110,0,35.21484375,16.13183594,13.02832031,14.48925781
1974,19740111,0,36.43457031,21.31152344,15.06835938,16.21875
1974,19740112,0,36.72460938,22.21191406,15.03808594,13.34863281
1974,19740113,0,34.63476563,18.75195313,16.6484375,15.20898438
1974,19740114,0,34.57519531,17.45214844,15.51757813,14.32910156
1974,19740115,0,28.4453125,18.421875,17.12792969,18.05859375
1974,19740116,0,32.52539063,15.86230469,13.15820313,14.51855469
1974,19740117,0,35.33496094,17.7421875,14.90820313,16.95898438
1974,19740118,0,31.41503906,19.84179688,14.48828125,20.77929688
1974,19740119,0,29.25488281,16.82226563,16.28808594,17.39941406
1974,19740120,0,34.48535156,16.94238281,15.54785156,15.24902344
1974,19740121,0,34.4453125,18.34179688,15.97753906,14.52929688
1974,19740122,0,35.66503906,21.2421875,16.68847656,17.05859375
1974,19740123,0,34.08496094,21.20214844,17.86816406,16.82910156
1974,19740124,0,33.96484375,19.40234375,18.86816406,19.39941406
1974,19740125,0,39.59472656,22.91210938,17.67773438,15.54882813
1974,19740126,0.083984375,26.56542969,20.95214844,23.60839844,21.76855469
1974,19740127,0.010742188,23.10546875,17.37207031,16.20800781,18.59863281
1974,19740128,0,23.31542969,12.45214844,14.11816406,14.08886719
1974,19740129,0.059570313,26.49511719,13.72167969,15.6484375,17.49902344
1974,19740130,0,29.91503906,18.91210938,17.68847656,18.7890625
1974,19740131,0,29.0546875,18.44238281,16.93847656,17.26855469
1974,19740201,0.015625,33.05371094,15.89257813,13.43652344,16.11132813
1974,19740202,0.001953125,33.97363281,21.28320313,14.78710938,24.68066406
1974,19740203,10.49023438,27.72363281,19.61328125,22.76660156,24.63085938
1974,19740204,1.559570313,29.01367188,18.453125,15.17675781,15.86132813
1974,19740205,0,30.40429688,15.91308594,11.55664063,12.54101563
1974,19740206,0,29.04394531,14.55273438,11.34667969,12.7109375
1974,19740207,0,29.21386719,15.39257813,11.6171875,12.890625
1974,19740208,0,30.94433594,15.73339844,12.06738281,12.02148438
1974,19740209,0.192382813,23.40429688,18.07324219,16.52734375,17.32128906
1974,19740210,0.2578125,22.82421875,11.00292969,8.966796875,11.73144531
1974,19740211,0,24.96386719,12.05273438,12.88671875,17.34082031
1974,19740212,0,28.37402344,15.26269531,14.94726563,16.11132813
1974,19740213,0,32.79394531,16.98339844,14.53710938,15.87109375
1974,19740214,0,36.07421875,19.18261719,16.24707031,16.140625
1974,19740215,0,24.59375,19.2734375,17.03710938,18.15136719
1974,19740216,0,24.88378906,10.60253906,10.62695313,11.09082031
1974,19740217,0,28.76367188,12.72265625,10.46679688,12.16113281
1974,19740218,0,31.55371094,15.453125,12.6171875,12.04101563
1974,19740219,0,35.56445313,19.1328125,12.64746094,14.01074219
1974,19740220,0,24.88378906,17.34277344,16.85742188,17.72070313
1974,19740221,0,25.03417969,13.19335938,13.88671875,14.18066406
